order_id,customer_id,order_date,order_value,delivery_days,order_hour,is_weekend,account_age_days_at_order,hist_orders_before,hist_return_rate_before,hist_abusive_return_rate_before,hist_chargebacks_before,price_vs_category_avg,days_to_return,category_accessories,category_apparel,category_beauty,category_electronics,category_footwear,category_home,category_mobile,payment_method_COD,payment_method_UPI,payment_method_card,payment_method_wallet,return_reason_changed_mind,return_reason_damaged,return_reason_no_longer_needed,return_reason_not_as_described,return_reason_size_issue,return_reason_wrong_item,is_abusive_return
ORD894651678e,CUST102458,2025-06-07,9945.64,4,4,1,966,16,0.25,0.0,0,1.53,7.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0
ORDeadcce6841,CUST101675,2025-06-07,1442.99,5,7,1,748,5,0.8,0.2,0,1.031,20.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,1
ORDd34380829b,CUST100037,2025-06-07,1567.29,4,13,1,909,2,0.0,0.0,0,1.119,7.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0
ORD336d54ebf5,CUST101701,2025-06-07,2742.57,2,0,1,1285,7,0.2857,0.2857,0,1.524,26.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,1
ORDadf4059b48,CUST102782,2025-06-07,7707.14,5,20,1,96,1,0.0,0.0,0,1.186,28.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0
ORDc8f67c3e3a,CUST105555,2025-06-07,3011.16,1,19,1,990,7,0.4286,0.0,0,1.369,13.0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,0
ORD0c29523f31,CUST101508,2025-06-07,3998.26,6,15,1,515,1,1.0,0.0,0,1.817,3.0,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,0
ORDa950586447,CUST101712,2025-06-07,408.54,7,15,1,986,5,0.4,0.0,0,0.584,22.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0
ORD2c8b3a08d4,CUST100296,2025-06-07,1484.91,5,23,1,893,5,0.2,0.0,0,1.061,3.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
ORD9258b9aab8,CUST105267,2025-06-07,1567.56,4,19,1,749,4,0.5,0.0,0,1.12,22.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
ORD2c77050a5d,CUST104200,2025-06-07,3288.52,1,4,1,974,5,0.2,0.0,0,1.495,12.0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0
ORDb9f15a1cd4,CUST101073,2025-06-07,2026.28,4,3,1,0,1,0.0,0.0,0,0.312,14.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,1
ORDaf790ad682,CUST101675,2025-06-07,1674.57,7,14,1,748,4,0.75,0.25,0,0.761,22.0,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,0
ORDc11f6dca3b,CUST105693,2025-06-07,841.49,1,4,1,1006,5,0.4,0.0,0,0.601,28.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
ORDd4513a3051,CUST104107,2025-06-07,962.23,1,23,1,848,3,0.3333,0.0,0,0.687,14.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0
ORD01f4a1bf39,CUST102804,2025-06-08,11422.12,5,19,1,49,0,0.0,0.0,0,1.757,19.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0
ORD1929fb2cb6,CUST103337,2025-06-08,1229.87,3,0,1,743,4,1.0,1.0,1,0.878,22.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1
ORDa4392943b5,CUST105192,2025-06-08,1952.63,7,6,1,1267,9,0.0,0.0,0,2.789,5.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
ORDc969414579,CUST104004,2025-06-08,898.59,5,14,1,1219,6,0.1667,0.0,0,0.642,28.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0
ORDbbac49c943,CUST101675,2025-06-08,912.67,2,20,1,749,6,0.8333,0.3333,1,1.304,6.0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,1
ORD7a676ae559,CUST100817,2025-06-08,7957.32,2,11,1,768,5,0.4,0.0,0,0.568,24.0,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,0
ORDd73a0696c3,CUST103342,2025-06-08,1514.22,3,3,1,177,2,0.0,0.0,0,1.082,21.0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,0
ORD97522761f4,CUST105617,2025-06-08,4787.44,2,18,1,1157,7,0.2857,0.0,0,2.176,1.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,0
ORDc56bbd5e2a,CUST102592,2025-06-08,645.03,2,16,1,756,5,0.2,0.0,0,0.717,1.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
ORD74aa6df177,CUST101529,2025-06-08,4412.29,6,3,1,272,4,0.25,0.0,0,0.315,27.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0
ORD077a8786a4,CUST101202,2025-06-08,1620.81,2,6,1,1063,9,0.3333,0.0,0,0.737,21.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0
ORD9594464ecd,CUST102558,2025-06-08,1178.72,5,13,1,509,3,0.3333,0.0,0,0.842,8.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0
ORD29585adf32,CUST103752,2025-06-08,2401.43,2,16,1,0,1,0.0,0.0,0,1.092,5.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
ORDb9fb9c58e3,CUST103957,2025-06-08,1434.76,2,16,1,1148,8,0.375,0.125,1,1.025,16.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1
ORDc1b8c4d48f,CUST100690,2025-06-08,670.48,3,22,1,1109,5,0.2,0.0,0,0.958,23.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0
ORDe7c77418cc,CUST105318,2025-06-08,3171.82,1,4,1,1057,6,0.5,0.0,0,2.266,21.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0
ORD899f9720f0,CUST104388,2025-06-08,2792.65,1,9,1,1059,12,0.25,0.0,0,1.551,7.0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,0
ORD1d7757fc45,CUST104856,2025-06-08,1973.43,2,9,1,642,1,1.0,0.0,0,2.193,7.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0
ORDb2225c4382,CUST104156,2025-06-08,2322.04,4,16,1,573,2,0.5,0.5,1,1.055,11.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,1
ORDf5b39b54bc,CUST104826,2025-06-08,2993.69,6,9,1,748,2,0.5,0.0,0,1.361,29.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0
ORDc9e4a11323,CUST105355,2025-06-08,2558.11,7,23,1,803,3,0.6667,0.6667,2,1.163,14.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,1
ORD8231eeb6cf,CUST101940,2025-06-08,383.6,5,18,1,898,6,0.1667,0.0,0,0.548,20.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0
ORD4b1a5cbb1a,CUST102445,2025-06-08,968.52,6,15,1,581,2,0.0,0.0,0,0.44,10.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,0
ORDa08136bd51,CUST105213,2025-06-08,1099.67,1,3,1,130,2,1.0,1.0,0,0.785,5.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0
ORDd08543e133,CUST102529,2025-06-08,2933.7,6,23,1,638,1,0.0,0.0,0,0.451,8.0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,0
ORDd153c65f96,CUST100166,2025-06-08,606.96,6,13,1,786,0,0.0,0.0,0,0.674,3.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0
ORDc6dc163b7c,CUST102071,2025-06-09,852.11,3,2,0,734,6,0.3333,0.0,0,0.947,15.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
ORDa682c7cf7e,CUST105866,2025-06-09,2018.68,5,17,0,593,2,0.5,0.0,0,0.918,26.0,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,0
ORDedfebce9eb,CUST102043,2025-06-09,4037.92,3,22,0,1263,5,0.0,0.0,0,1.835,22.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,1
ORDa0afbd516e,CUST105540,2025-06-09,736.33,4,2,0,1221,3,0.3333,0.3333,0,0.818,15.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,1
ORDcfa32281ba,CUST105441,2025-06-09,1352.71,3,23,0,998,4,0.5,0.0,0,0.752,3.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
ORDa17abb9a0d,CUST102744,2025-06-09,378.98,1,9,0,1104,7,0.4286,0.0,0,0.421,8.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0
ORDfda5b4eb3b,CUST104157,2025-06-09,558.42,2,16,0,1261,14,0.1429,0.0,0,0.62,27.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0
ORDab049a78c5,CUST101084,2025-06-09,1241.04,7,6,0,30,2,0.5,0.5,0,0.564,5.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,0
ORDf8e0870d3f,CUST101760,2025-06-09,14633.37,7,6,0,1244,10,0.2,0.0,0,1.045,11.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0
ORDa1136d94ce,CUST101598,2025-06-09,1528.16,2,19,0,1222,5,0.0,0.0,0,0.695,13.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,0
ORD207e95b341,CUST103458,2025-06-09,2071.33,7,14,0,345,6,0.0,0.0,0,1.48,28.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
ORDeacb7ab5a3,CUST101855,2025-06-09,1129.04,3,20,0,1162,9,0.3333,0.1111,0,1.254,9.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
ORDe1c566c9a9,CUST105414,2025-06-09,633.68,5,22,0,643,4,0.5,0.0,0,0.905,16.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0
ORDa5e2d3d0ec,CUST101701,2025-06-09,3563.49,6,2,0,1287,8,0.375,0.375,0,0.548,4.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,0
ORDe7f4991259,CUST105142,2025-06-09,1558.6,7,13,0,876,3,0.0,0.0,0,1.732,23.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
ORD00119d0dcc,CUST105706,2025-06-09,1006.47,3,1,0,894,3,0.6667,0.6667,0,1.438,17.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1
ORD68d157b061,CUST103286,2025-06-09,2236.81,4,11,0,708,9,0.3333,0.0,0,1.598,5.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0
ORD400602f422,CUST103586,2025-06-09,3751.83,1,9,0,999,7,0.0,0.0,0,0.577,28.0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,0
ORDfd97ef5257,CUST102187,2025-06-09,1197.44,3,6,0,948,2,0.5,0.0,0,0.544,10.0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0
ORD86e6bfaf38,CUST102460,2025-06-09,643.91,1,12,0,1234,4,0.5,0.0,0,0.715,28.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0
ORD178404012a,CUST101629,2025-06-09,1030.65,3,6,0,549,5,0.0,0.0,0,0.736,3.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0
ORD0e7d48a023,CUST103628,2025-06-09,1226.7,6,18,0,1005,6,0.1667,0.0,0,0.681,4.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,0
ORD5349405e33,CUST100312,2025-06-09,1133.4,5,17,0,618,7,0.1429,0.0,0,0.81,20.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0
ORDd75f758d4d,CUST105122,2025-06-09,7874.93,6,8,0,451,1,0.0,0.0,0,0.562,20.0,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,0
ORDfaf76572a6,CUST104652,2025-06-09,2465.86,7,12,0,1075,9,0.3333,0.0,0,1.37,30.0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,0
ORD658bf363b0,CUST105855,2025-06-09,1061.55,7,3,0,1238,8,0.375,0.0,0,0.59,8.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0
ORD019d7587d5,CUST103691,2025-06-09,2487.3,6,18,0,212,0,0.0,0.0,0,1.131,13.0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0
ORD3a21ee6be3,CUST105490,2025-06-09,5792.61,1,3,0,892,3,0.0,0.0,0,0.891,27.0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,0
ORD322a1ea0aa,CUST101334,2025-06-10,743.3,3,8,0,1224,11,0.1818,0.0,0,1.062,15.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
ORD788f213c6b,CUST105941,2025-06-10,2823.06,5,6,0,1094,9,0.2222,0.0,0,1.568,30.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,0
ORD037f298f85,CUST101758,2025-06-10,5445.45,3,9,0,1251,5,0.4,0.0,0,0.838,7.0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,0
ORD0e4d3fb2aa,CUST102564,2025-06-10,2826.23,4,3,0,881,4,0.25,0.0,0,2.019,16.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0
ORD7cc879e997,CUST104408,2025-06-10,758.09,3,1,0,1155,14,0.4286,0.0,0,0.842,30.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0
ORDf83745d5b2,CUST102345,2025-06-10,1227.51,6,18,0,899,5,0.0,0.0,0,0.558,4.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
ORD4c60ec20e3,CUST104290,2025-06-10,1788.39,1,5,0,757,1,0.0,0.0,0,0.813,18.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,0
ORDf5710f78b8,CUST100800,2025-06-10,2546.59,3,12,0,1111,3,0.6667,0.0,0,1.158,13.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
ORDce6a3f833d,CUST105170,2025-06-10,1489.15,7,0,0,674,2,0.0,0.0,0,0.677,1.0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,0
ORD7de22cf812,CUST102006,2025-06-10,4743.88,3,5,0,83,2,0.0,0.0,0,0.73,3.0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,0
ORD621d0a1b1f,CUST102871,2025-06-10,19161.93,5,19,0,449,2,0.0,0.0,0,1.369,28.0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,0
ORD0732b365f9,CUST104742,2025-06-10,618.82,6,1,0,421,4,0.5,0.0,0,0.442,18.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
ORDe483fb0553,CUST102894,2025-06-10,1509.26,3,9,0,351,3,0.0,0.0,0,0.686,16.0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,0
ORD45959e216b,CUST103456,2025-06-10,1827.78,1,16,0,1180,10,0.5,0.5,0,0.831,13.0,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,1
ORD62183fd04a,CUST102524,2025-06-10,977.51,1,4,0,1191,6,0.3333,0.1667,0,0.698,17.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1
ORD010b509816,CUST103177,2025-06-10,1045.13,6,11,0,723,2,0.5,0.0,0,1.161,7.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0
ORDbd5cdbf26d,CUST100473,2025-06-10,794.16,1,18,0,429,2,0.5,0.0,0,1.135,24.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0
ORDfd39792120,CUST104987,2025-06-10,4439.51,6,20,0,1126,7,0.1429,0.0,0,3.171,29.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0
ORD4c630a1d59,CUST104273,2025-06-10,2172.84,4,22,0,627,6,0.3333,0.0,0,0.988,12.0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,0
ORD9f74658d5a,CUST102260,2025-06-10,3174.59,1,18,0,1257,10,0.1,0.0,0,1.764,8.0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,0
ORDd2adc59645,CUST105856,2025-06-10,2145.52,4,14,0,1034,7,0.0,0.0,0,0.975,23.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0
ORD55146c0bd3,CUST100047,2025-06-10,8615.71,1,9,0,1113,5,0.2,0.0,0,0.615,15.0,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,0
ORD5f7daba4ca,CUST101122,2025-06-10,976.09,3,21,0,505,5,0.2,0.0,0,0.542,19.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,0
ORD239424ff5a,CUST102352,2025-06-10,743.37,5,4,0,339,3,0.0,0.0,0,0.338,11.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0
ORD24ad335da8,CUST103166,2025-06-10,15061.52,6,0,0,1145,6,0.3333,0.0,0,1.076,28.0,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,0
ORD0098726cd7,CUST100141,2025-06-10,868.89,6,21,0,1173,3,0.3333,0.0,0,0.965,9.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0
ORDbe09768156,CUST100306,2025-06-10,1547.26,7,12,0,1197,2,0.0,0.0,0,1.105,3.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0
ORDc6b0e57044,CUST100296,2025-06-10,3236.05,1,20,0,896,6,0.3333,0.0,0,1.471,12.0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,0
ORDa7a90b4774,CUST104804,2025-06-11,3079.73,7,10,0,814,3,0.3333,0.0,0,1.4,22.0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,0
ORD474a7d647d,CUST100883,2025-06-11,974.36,3,17,0,1162,7,0.0,0.0,0,1.083,29.0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0
ORD5259746d27,CUST103383,2025-06-11,1593.1,4,8,0,434,3,0.3333,0.0,0,1.138,26.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
ORD0b38ee1aa0,CUST103435,2025-06-11,1470.93,1,0,0,1043,7,0.2857,0.0,0,0.669,25.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,0
ORD904fa82b8d,CUST100820,2025-06-11,663.28,7,3,0,431,1,0.0,0.0,0,0.474,18.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
ORDd0cbf6d049,CUST103141,2025-06-11,13312.77,7,12,0,772,9,0.1111,0.0,0,0.951,23.0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,0
ORD6c82bc2ae7,CUST102550,2025-06-11,2418.66,6,3,0,147,0,0.0,0.0,0,1.099,18.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0
ORD7391fb0d1a,CUST104666,2025-06-11,1664.12,5,23,0,851,3,0.6667,0.0,0,1.189,8.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0
ORDf322211cde,CUST103158,2025-06-11,497.45,2,22,0,1021,2,0.0,0.0,0,0.553,10.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1
ORDbc6cbd5373,CUST102469,2025-06-11,1641.53,5,9,0,706,5,0.2,0.0,0,1.173,8.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0
ORD092ee1fe9c,CUST104139,2025-06-11,2810.26,7,3,0,1266,10,0.3,0.0,0,1.277,24.0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,0
ORD926b8df1f7,CUST104904,2025-06-11,1049.76,3,8,0,1247,9,0.2222,0.0,0,0.75,9.0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,0
ORDc76158a2d9,CUST105454,2025-06-11,1970.14,3,12,0,810,8,0.375,0.375,1,1.407,28.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
ORDd68b50c8dc,CUST104584,2025-06-11,17817.86,2,15,0,0,0,0.0,0.0,0,1.273,22.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0
ORD9bcbe8790d,CUST102113,2025-06-11,2195.33,4,0,0,1081,5,0.2,0.0,0,1.568,18.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0
ORD85c62b1503,CUST104524,2025-06-11,2884.12,4,15,0,922,5,0.2,0.0,0,1.311,13.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0
ORDa578d75423,CUST105565,2025-06-11,2164.98,5,17,0,1233,14,0.2143,0.0,0,0.984,6.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0
ORD4e5ba20c5e,CUST102315,2025-06-11,270.56,1,23,0,1228,9,0.2222,0.0,0,0.301,11.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
ORD7bfb5695fc,CUST105427,2025-06-11,856.32,3,14,0,870,7,0.4286,0.0,0,0.951,24.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0
ORD517a41d29e,CUST105657,2025-06-11,6893.79,3,4,0,68,1,0.0,0.0,0,1.061,11.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,0
ORD6a2855d8f0,CUST105656,2025-06-11,1058.45,6,21,0,554,2,1.0,1.0,0,0.481,19.0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0
ORDf7a5bd9b51,CUST104731,2025-06-11,956.77,1,21,0,1268,7,0.2857,0.2857,0,0.683,26.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0
ORD84fdce44da,CUST101654,2025-06-11,1263.06,3,1,0,766,4,0.75,0.75,0,0.902,26.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1
ORDeba2a20774,CUST104412,2025-06-11,1405.67,4,11,0,872,6,0.1667,0.0,0,1.004,18.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0
ORD14d3c07c67,CUST105752,2025-06-11,1469.28,4,6,0,1263,8,0.25,0.0,0,0.668,20.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,0
ORDddebce6301,CUST104321,2025-06-11,606.67,3,13,0,386,0,0.0,0.0,0,0.276,1.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
ORD6499deeec3,CUST101513,2025-06-11,1599.77,2,21,0,995,5,0.2,0.0,0,1.143,5.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0
ORD5533e78109,CUST104865,2025-06-11,18672.93,6,9,0,1119,5,0.0,0.0,0,1.334,4.0,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,0
ORDc3f3c0e21f,CUST102895,2025-06-11,2112.1,3,8,0,353,5,0.2,0.0,0,1.173,5.0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,0
ORD096d940234,CUST102756,2025-06-11,701.14,5,5,0,439,0,0.0,0.0,0,0.779,15.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
ORDb8ab59b23d,CUST102561,2025-06-11,1154.58,5,17,0,875,8,0.375,0.0,0,0.525,4.0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0
ORD7ba717a289,CUST100425,2025-06-11,1899.22,2,16,0,372,1,0.0,0.0,0,1.357,1.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0
ORD5267466a1c,CUST101670,2025-06-11,858.1,5,12,0,1169,6,0.1667,0.0,0,0.613,25.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0
ORDccf746c944,CUST101106,2025-06-11,760.17,3,23,0,1185,2,0.5,0.0,0,0.422,23.0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0
ORD5de7e43086,CUST100326,2025-06-11,827.19,7,4,0,95,3,0.0,0.0,0,0.376,19.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0
ORD57d923607b,CUST102872,2025-06-11,2544.73,5,4,0,1290,5,0.2,0.0,0,1.414,30.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,0
ORDc320b12f87,CUST105488,2025-06-11,963.1,3,12,0,1082,7,0.2857,0.0,0,1.07,8.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0
ORDea0db052ff,CUST102485,2025-06-11,787.26,7,1,0,852,5,0.0,0.0,0,0.875,1.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0
ORD446a03100d,CUST101108,2025-06-11,1278.1,3,16,0,1001,5,0.0,0.0,0,0.581,15.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0
ORD73c07de50c,CUST101078,2025-06-11,1478.82,4,12,0,1185,7,0.2857,0.0,0,0.822,16.0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,0
ORD55bc0af6e4,CUST105561,2025-06-12,3037.14,6,14,0,692,4,0.25,0.0,0,2.169,17.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0
ORD0482532ba6,CUST104603,2025-06-12,3959.25,3,15,0,389,4,0.0,0.0,0,2.828,23.0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0
ORD73d2ec1c1b,CUST100875,2025-06-12,8994.2,3,11,0,271,4,0.5,0.25,0,1.384,30.0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,1
ORDa6c91e53e9,CUST105675,2025-06-12,806.5,5,6,0,895,2,0.5,0.0,0,0.896,12.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,1
ORD2b4324acc6,CUST104410,2025-06-12,2020.18,3,18,0,1288,6,0.1667,0.0,0,0.918,3.0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0
ORD077fe58e82,CUST103260,2025-06-12,707.17,6,7,0,543,2,0.0,0.0,0,0.321,10.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,0
ORD1f0b347449,CUST104983,2025-06-12,2506.26,5,4,0,1194,4,0.25,0.0,0,1.139,17.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,0
ORDf28139c613,CUST105564,2025-06-12,950.24,5,17,0,655,2,1.0,0.5,0,1.056,5.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0
ORD64384dcdd5,CUST103710,2025-06-12,869.27,4,7,0,990,7,0.1429,0.0,0,1.242,30.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0
ORDd12cf58763,CUST104837,2025-06-12,2641.45,1,22,0,301,4,0.25,0.0,0,2.935,24.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0
