order_id,customer_id,order_date,category,order_value,payment_method,delivery_days,order_hour,is_weekend,account_age_days_at_order,hist_orders_before,hist_return_rate_before,hist_abusive_return_rate_before,hist_chargebacks_before,price_vs_category_avg,is_returned,return_reason,days_to_return,device_fingerprint,address_fingerprint,payment_fingerprint,is_abusive_return,_behavior_type
ORD9a98aee168,CUST102479,2025-03-27,accessories,1000.81,UPI,1,11,0,990,4,0.5,0.25,0,1.112,0,,,1079363ebe38,6a6636cbfa74,ddd6d6594fc5,0,serial_abuser
ORDab95b0588e,CUST102479,2025-04-21,electronics,8817.2,UPI,6,10,0,1015,5,0.4,0.2,0,1.356,0,,,1079363ebe38,6a6636cbfa74,ddd6d6594fc5,0,serial_abuser
ORD99d15e26ee,CUST102479,2025-05-02,mobile,45260.54,UPI,2,11,0,1026,6,0.3333,0.1667,0,3.233,0,,,1079363ebe38,6a6636cbfa74,ddd6d6594fc5,0,serial_abuser
ORD1e5e51a643,CUST102479,2025-05-15,beauty,2151.9,UPI,6,2,0,1039,7,0.2857,0.1429,0,3.074,0,,,1079363ebe38,6a6636cbfa74,ddd6d6594fc5,0,serial_abuser
ORDc0e70b59c5,CUST102479,2025-05-31,footwear,2068.51,UPI,1,4,1,1055,8,0.25,0.125,0,0.94,1,wrong_item,27.0,1079363ebe38,6a6636cbfa74,ddd6d6594fc5,1,serial_abuser
ORDc3aa42d774,CUST102479,2025-06-06,accessories,1005.84,COD,2,3,0,1061,9,0.3333,0.2222,0,1.118,0,,,1079363ebe38,6a6636cbfa74,ddd6d6594fc5,0,serial_abuser
ORD199682785d,CUST102479,2025-09-18,home,953.68,UPI,7,10,0,1165,10,0.3,0.2,0,0.53,0,,,1079363ebe38,6a6636cbfa74,ddd6d6594fc5,0,serial_abuser
ORDdcdcfea5b1,CUST102479,2025-09-25,home,1041.89,UPI,7,10,0,1172,11,0.2727,0.1818,0,0.579,1,size_issue,22.0,1079363ebe38,6a6636cbfa74,ddd6d6594fc5,1,serial_abuser
ORD4a1ad76db2,CUST102479,2025-10-20,beauty,674.27,COD,4,3,0,1197,12,0.3333,0.25,0,0.963,0,,,1079363ebe38,6a6636cbfa74,ddd6d6594fc5,0,serial_abuser
ORD74786342b0,CUST102479,2025-10-25,home,3143.53,card,6,9,1,1202,13,0.3077,0.2308,0,1.746,0,,,1079363ebe38,6a6636cbfa74,ddd6d6594fc5,0,serial_abuser
ORD0fd2d87e58,CUST102479,2025-11-24,home,3631.11,UPI,4,13,0,1232,14,0.2857,0.2143,0,2.017,1,changed_mind,28.0,1079363ebe38,6a6636cbfa74,ddd6d6594fc5,1,serial_abuser
ORDff5d3563e3,CUST102480,2025-01-06,accessories,366.9,wallet,5,6,0,1070,0,0.0,0.0,0,0.408,0,,,b3434432a973,c215560c527e,7d4d53772631,0,normal
ORDe49607d5ce,CUST102480,2025-01-08,footwear,2765.4,card,4,15,0,1072,1,0.0,0.0,0,1.257,0,,,b3434432a973,c215560c527e,7d4d53772631,0,normal
ORDf58441d1bb,CUST102480,2025-02-16,electronics,2580.94,COD,1,8,1,1111,2,0.0,0.0,0,0.397,0,,,b3434432a973,c215560c527e,7d4d53772631,0,normal
ORD29723a3856,CUST102480,2025-04-09,electronics,8838.14,UPI,7,20,0,1163,3,0.0,0.0,0,1.36,0,,,b3434432a973,c215560c527e,7d4d53772631,0,normal
ORD4a973c5170,CUST102480,2025-04-19,mobile,24931.53,card,7,18,1,1173,4,0.0,0.0,0,1.781,0,,,b3434432a973,c215560c527e,7d4d53772631,0,normal
ORDced512b0c3,CUST102480,2025-04-20,footwear,4065.83,UPI,7,6,1,1174,5,0.0,0.0,0,1.848,0,,,b3434432a973,c215560c527e,7d4d53772631,0,normal
ORD5c6426e127,CUST102480,2025-04-25,electronics,2832.7,COD,7,18,0,1179,6,0.0,0.0,0,0.436,0,,,b3434432a973,c215560c527e,7d4d53772631,0,normal
ORDdef438a491,CUST102480,2025-04-28,apparel,2439.69,UPI,7,23,0,1182,7,0.0,0.0,0,1.743,0,,,b3434432a973,c215560c527e,7d4d53772631,0,normal
ORDfbccfe8a6a,CUST102480,2025-05-07,beauty,727.63,card,1,4,0,1191,8,0.0,0.0,0,1.039,0,,,b3434432a973,c215560c527e,7d4d53772631,0,normal
ORD0f2e808536,CUST102480,2025-05-10,mobile,12233.17,COD,3,11,1,1194,9,0.0,0.0,0,0.874,0,,,b3434432a973,c215560c527e,7d4d53772631,0,normal
ORD868cca5d57,CUST102480,2025-05-12,beauty,337.92,UPI,5,2,0,1196,10,0.0,0.0,0,0.483,1,changed_mind,7.0,b3434432a973,c215560c527e,7d4d53772631,0,normal
ORD2774ac80fd,CUST102480,2025-06-07,beauty,660.65,card,6,7,1,1222,11,0.0909,0.0,0,0.944,0,,,b3434432a973,c215560c527e,7d4d53772631,0,normal
ORDa0bd047dd5,CUST102480,2025-07-07,electronics,2162.33,UPI,3,17,0,1252,12,0.0833,0.0,0,0.333,0,,,b3434432a973,c215560c527e,7d4d53772631,0,normal
ORDcb1c6a661e,CUST102480,2025-08-16,electronics,14431.4,UPI,1,10,1,1292,13,0.0769,0.0,0,2.22,0,,,b3434432a973,c215560c527e,7d4d53772631,0,normal
ORDe1b24e23d7,CUST102480,2025-08-23,electronics,9189.39,UPI,4,12,1,1299,14,0.0714,0.0,0,1.414,0,,,b3434432a973,c215560c527e,7d4d53772631,0,normal
ORDc29547b2c0,CUST102480,2025-08-24,footwear,1932.52,card,5,23,1,1300,15,0.0667,0.0,0,0.878,0,,,b3434432a973,c215560c527e,7d4d53772631,0,normal
ORD8539650dd2,CUST102480,2025-09-09,footwear,2736.79,wallet,2,7,0,1316,16,0.0625,0.0,0,1.244,0,,,b3434432a973,c215560c527e,7d4d53772631,0,normal
ORDc8658be682,CUST102480,2025-10-08,accessories,1332.69,UPI,3,7,0,1345,17,0.0588,0.0,0,1.481,0,,,b3434432a973,c215560c527e,7d4d53772631,0,normal
ORDb8570b15f4,CUST102480,2025-10-20,apparel,2025.12,card,1,15,0,1357,18,0.0556,0.0,0,1.447,1,changed_mind,19.0,b3434432a973,c215560c527e,7d4d53772631,0,normal
ORD121350006b,CUST102480,2025-10-20,electronics,7805.46,UPI,5,12,0,1357,19,0.1053,0.0,0,1.201,0,,,b3434432a973,c215560c527e,7d4d53772631,0,normal
ORD9be6ee48a2,CUST102480,2025-12-31,footwear,1867.95,UPI,4,15,0,1429,20,0.1,0.0,0,0.849,0,,,b3434432a973,c215560c527e,7d4d53772631,0,normal
ORDfb0616e6a8,CUST102481,2025-01-02,mobile,12477.89,card,2,21,0,491,0,0.0,0.0,0,0.891,0,,,60aa51e739b8,a80f5b5c2e6c,feba5610ae6c,0,normal
ORD058e714ca0,CUST102481,2025-01-26,electronics,7533.3,UPI,3,6,1,515,1,0.0,0.0,0,1.159,0,,,60aa51e739b8,a80f5b5c2e6c,feba5610ae6c,0,normal
ORDd0c5199efe,CUST102481,2025-02-07,home,5530.91,card,4,3,0,527,2,0.0,0.0,0,3.073,0,,,60aa51e739b8,a80f5b5c2e6c,feba5610ae6c,0,normal
ORDf93224e049,CUST102481,2025-03-28,footwear,1682.64,card,4,13,0,576,3,0.0,0.0,0,0.765,1,size_issue,17.0,60aa51e739b8,a80f5b5c2e6c,feba5610ae6c,0,normal
ORD2665b7b6c5,CUST102481,2025-05-21,footwear,2657.86,COD,5,19,0,630,4,0.25,0.0,0,1.208,0,,,60aa51e739b8,a80f5b5c2e6c,feba5610ae6c,0,normal
ORD1560d343cc,CUST102481,2025-06-22,beauty,1098.33,UPI,7,23,1,662,5,0.2,0.0,0,1.569,0,,,60aa51e739b8,a80f5b5c2e6c,feba5610ae6c,0,normal
ORDe75e45dd76,CUST102481,2025-08-28,mobile,12224.63,UPI,5,11,0,729,6,0.1667,0.0,0,0.873,0,,,60aa51e739b8,a80f5b5c2e6c,feba5610ae6c,0,normal
ORDac6f5e520d,CUST102481,2025-09-12,home,1569.78,COD,2,15,0,744,7,0.1429,0.0,0,0.872,0,,,60aa51e739b8,a80f5b5c2e6c,feba5610ae6c,0,normal
ORDaa2ac47557,CUST102481,2025-12-23,apparel,885.8,COD,2,11,0,846,8,0.125,0.0,0,0.633,0,,,60aa51e739b8,a80f5b5c2e6c,feba5610ae6c,0,normal
ORD65d3f3f9cd,CUST102482,2025-01-24,home,658.62,card,4,17,0,0,0,0.0,0.0,0,0.366,0,,,2c24b500e177,78a97df7c353,446154f5ba93,0,normal
ORDc031007f30,CUST102482,2025-02-23,home,2594.34,COD,5,11,1,0,1,0.0,0.0,0,1.441,0,,,2c24b500e177,78a97df7c353,446154f5ba93,0,normal
ORDac09c87e5a,CUST102482,2025-03-29,accessories,729.64,UPI,5,6,1,0,2,0.0,0.0,0,0.811,0,,,2c24b500e177,78a97df7c353,446154f5ba93,0,normal
ORDeef0b7a4db,CUST102483,2025-03-05,electronics,1614.74,COD,3,10,0,136,0,0.0,0.0,0,0.248,0,,,09e2c3003a50,783bde251403,7365ee4e1686,0,normal
ORD9368290bd1,CUST102483,2025-06-12,beauty,318.36,UPI,6,9,0,235,1,0.0,0.0,0,0.455,0,,,09e2c3003a50,783bde251403,7365ee4e1686,0,normal
ORD64e86988c4,CUST102483,2025-07-17,home,1458.73,UPI,5,16,0,270,2,0.0,0.0,0,0.81,0,,,09e2c3003a50,783bde251403,7365ee4e1686,0,normal
ORDa8207f098b,CUST102483,2025-09-14,home,616.21,COD,7,0,1,329,3,0.0,0.0,0,0.342,1,size_issue,27.0,09e2c3003a50,783bde251403,7365ee4e1686,0,normal
ORD7bf8badd53,CUST102483,2025-12-14,accessories,1614.28,COD,1,1,1,420,4,0.25,0.0,0,1.794,1,no_longer_needed,24.0,09e2c3003a50,783bde251403,7365ee4e1686,0,normal
ORDd2c501a216,CUST102484,2025-02-05,beauty,563.9,COD,4,15,0,367,0,0.0,0.0,0,0.806,0,,,3d01c7963a57,aa87ffc784cd,910240574ce6,0,occasional_returner
ORDa0eb53e931,CUST102484,2025-02-22,beauty,552.94,UPI,5,13,1,384,1,0.0,0.0,0,0.79,0,,,3d01c7963a57,aa87ffc784cd,910240574ce6,0,occasional_returner
ORDcab5295180,CUST102484,2025-04-17,beauty,610.59,UPI,6,7,0,438,2,0.0,0.0,0,0.872,0,,,3d01c7963a57,aa87ffc784cd,910240574ce6,0,occasional_returner
ORD7a1cdf5295,CUST102484,2025-05-28,accessories,753.5,card,3,3,0,479,3,0.0,0.0,0,0.837,0,,,3d01c7963a57,aa87ffc784cd,910240574ce6,0,occasional_returner
ORD069b196b49,CUST102484,2025-06-25,home,2269.48,UPI,6,14,0,507,4,0.0,0.0,0,1.261,0,,,3d01c7963a57,aa87ffc784cd,910240574ce6,0,occasional_returner
ORDe02b4e42d2,CUST102484,2025-09-02,home,3803.26,card,3,2,0,576,5,0.0,0.0,0,2.113,0,,,3d01c7963a57,aa87ffc784cd,910240574ce6,0,occasional_returner
ORDabf82383b8,CUST102484,2025-12-22,electronics,20627.51,UPI,6,19,0,687,6,0.0,0.0,0,3.173,0,,,3d01c7963a57,aa87ffc784cd,910240574ce6,0,occasional_returner
ORDd68566e370,CUST102485,2025-03-01,accessories,3239.3,card,7,7,1,750,0,0.0,0.0,0,3.599,0,,,cfd151ab3ed7,72146e54d4f9,81c71d0d2bf8,0,normal
ORDf81ece8475,CUST102485,2025-03-11,mobile,7704.22,card,6,22,0,760,1,0.0,0.0,0,0.55,0,,,cfd151ab3ed7,72146e54d4f9,81c71d0d2bf8,0,normal
ORDd33f2d29ea,CUST102485,2025-04-09,apparel,2174.37,wallet,2,18,0,789,2,0.0,0.0,0,1.553,0,,,cfd151ab3ed7,72146e54d4f9,81c71d0d2bf8,0,normal
ORDab1b993c12,CUST102485,2025-05-13,mobile,18063.55,UPI,3,19,0,823,3,0.0,0.0,0,1.29,0,,,cfd151ab3ed7,72146e54d4f9,81c71d0d2bf8,0,normal
ORDf9fe018a24,CUST102485,2025-05-19,home,1014.2,COD,4,5,0,829,4,0.0,0.0,0,0.563,0,,,cfd151ab3ed7,72146e54d4f9,81c71d0d2bf8,0,normal
ORDffc0f5b250,CUST102485,2025-06-11,accessories,787.26,COD,7,1,0,852,5,0.0,0.0,0,0.875,1,size_issue,1.0,cfd151ab3ed7,72146e54d4f9,81c71d0d2bf8,0,normal
ORDc4da2b9b98,CUST102485,2025-07-29,footwear,2346.06,UPI,2,4,0,900,6,0.1667,0.0,0,1.066,0,,,cfd151ab3ed7,72146e54d4f9,81c71d0d2bf8,0,normal
ORD6c7bcec9b5,CUST102485,2025-08-06,electronics,7844.17,COD,3,19,0,908,7,0.1429,0.0,0,1.207,0,,,cfd151ab3ed7,72146e54d4f9,81c71d0d2bf8,0,normal
ORD499821e4f0,CUST102485,2025-08-19,home,1047.1,card,5,0,0,921,8,0.125,0.0,0,0.582,0,,,cfd151ab3ed7,72146e54d4f9,81c71d0d2bf8,0,normal
ORD17fbeb10fa,CUST102485,2025-08-23,accessories,1348.93,UPI,6,13,1,925,9,0.1111,0.0,0,1.499,0,,,cfd151ab3ed7,72146e54d4f9,81c71d0d2bf8,0,normal
ORDaa21cf2a75,CUST102485,2025-08-23,mobile,24791.98,COD,1,12,1,925,10,0.1,0.0,0,1.771,0,,,cfd151ab3ed7,72146e54d4f9,81c71d0d2bf8,0,normal
ORD0352debefb,CUST102485,2025-09-10,accessories,428.94,UPI,5,21,0,943,11,0.0909,0.0,0,0.477,0,,,cfd151ab3ed7,72146e54d4f9,81c71d0d2bf8,0,normal
ORD0eddf2a00d,CUST102485,2025-10-17,electronics,14073.18,UPI,7,0,0,980,12,0.0833,0.0,0,2.165,0,,,cfd151ab3ed7,72146e54d4f9,81c71d0d2bf8,0,normal
ORD08ab850c67,CUST102485,2025-10-29,mobile,7833.79,COD,1,19,0,992,13,0.0769,0.0,0,0.56,0,,,cfd151ab3ed7,72146e54d4f9,81c71d0d2bf8,0,normal
ORD1ae712e4bf,CUST102485,2025-12-20,accessories,1085.58,COD,7,17,1,1044,14,0.0714,0.0,0,1.206,0,,,cfd151ab3ed7,72146e54d4f9,81c71d0d2bf8,0,normal
ORDbdec7fdc1a,CUST102486,2025-01-10,beauty,2208.46,UPI,6,5,0,650,0,0.0,0.0,0,3.155,0,,,75eb9db3cbe1,2faead037d8e,b395b8d65d79,0,occasional_returner
ORDa6cd098c53,CUST102486,2025-01-28,accessories,381.64,UPI,2,15,0,668,1,0.0,0.0,0,0.424,1,size_issue,1.0,75eb9db3cbe1,2faead037d8e,b395b8d65d79,0,occasional_returner
ORDdcea45fba3,CUST102486,2025-02-01,home,2693.37,card,4,5,1,672,2,0.5,0.0,0,1.496,0,,,75eb9db3cbe1,2faead037d8e,b395b8d65d79,0,occasional_returner
ORD0f9b54c9bc,CUST102486,2025-02-24,mobile,17398.5,wallet,5,1,0,695,3,0.3333,0.0,0,1.243,0,,,75eb9db3cbe1,2faead037d8e,b395b8d65d79,0,occasional_returner
ORDab0fc1441d,CUST102486,2025-04-04,mobile,40551.34,UPI,7,22,0,734,4,0.25,0.0,0,2.897,0,,,75eb9db3cbe1,2faead037d8e,b395b8d65d79,0,occasional_returner
ORD427dfbd96e,CUST102486,2025-05-10,beauty,1732.7,card,5,5,1,770,5,0.2,0.0,0,2.475,1,changed_mind,25.0,75eb9db3cbe1,2faead037d8e,b395b8d65d79,0,occasional_returner
ORD1f75b6d83d,CUST102486,2025-07-06,electronics,12942.1,UPI,2,9,1,827,6,0.3333,0.0,0,1.991,0,,,75eb9db3cbe1,2faead037d8e,b395b8d65d79,0,occasional_returner
ORD586658335d,CUST102486,2025-07-25,apparel,2073.41,card,7,17,0,846,7,0.2857,0.0,0,1.481,0,,,75eb9db3cbe1,2faead037d8e,b395b8d65d79,0,occasional_returner
ORDb3db4e94b8,CUST102486,2025-09-19,beauty,1266.51,UPI,5,5,0,902,8,0.25,0.0,0,1.809,0,,,75eb9db3cbe1,2faead037d8e,b395b8d65d79,0,occasional_returner
ORD997a4ca995,CUST102486,2025-10-09,electronics,11162.47,wallet,2,17,0,922,9,0.2222,0.0,0,1.717,0,,,75eb9db3cbe1,2faead037d8e,b395b8d65d79,0,occasional_returner
ORD2b60dc0ea4,CUST102486,2025-10-13,mobile,13690.24,card,7,5,0,926,10,0.2,0.0,0,0.978,0,,,75eb9db3cbe1,2faead037d8e,b395b8d65d79,0,occasional_returner
ORDc6118e96b3,CUST102486,2025-10-15,footwear,3976.01,UPI,4,16,0,928,11,0.1818,0.0,0,1.807,1,size_issue,27.0,75eb9db3cbe1,2faead037d8e,b395b8d65d79,0,occasional_returner
ORD301122935c,CUST102486,2025-11-29,apparel,917.04,wallet,5,10,1,973,12,0.25,0.0,0,0.655,1,wrong_item,15.0,75eb9db3cbe1,2faead037d8e,b395b8d65d79,0,occasional_returner
ORD83965e082e,CUST102487,2025-04-01,footwear,3110.32,wallet,1,16,0,955,0,0.0,0.0,0,1.414,1,wrong_item,4.0,3f1ea3e3a217,03f271cae9b8,818ba401358f,0,occasional_returner
ORDc821bb3044,CUST102487,2025-04-08,apparel,1790.36,UPI,6,18,0,962,1,1.0,0.0,0,1.279,1,size_issue,17.0,3f1ea3e3a217,03f271cae9b8,818ba401358f,0,occasional_returner
ORDef52250d6e,CUST102487,2025-05-18,footwear,1335.95,card,4,2,1,1002,2,1.0,0.0,0,0.607,1,size_issue,21.0,3f1ea3e3a217,03f271cae9b8,818ba401358f,0,occasional_returner
ORD7988f64f15,CUST102487,2025-05-28,apparel,1470.82,UPI,1,13,0,1012,3,1.0,0.0,0,1.051,0,,,3f1ea3e3a217,03f271cae9b8,818ba401358f,0,occasional_returner
ORD6d5c945426,CUST102487,2025-07-12,mobile,17483.37,card,2,7,1,1057,4,0.75,0.0,0,1.249,0,,,3f1ea3e3a217,03f271cae9b8,818ba401358f,0,occasional_returner
ORDa16fa0b6f1,CUST102487,2025-07-23,beauty,822.53,COD,4,14,0,1068,5,0.6,0.0,0,1.175,0,,,3f1ea3e3a217,03f271cae9b8,818ba401358f,0,occasional_returner
ORD21ee499af0,CUST102487,2025-08-16,apparel,2336.72,UPI,7,7,1,1092,6,0.5,0.0,0,1.669,0,,,3f1ea3e3a217,03f271cae9b8,818ba401358f,0,occasional_returner
ORDfeb55dbe8e,CUST102487,2025-10-15,mobile,25483.51,UPI,6,2,0,1152,7,0.4286,0.0,0,1.82,0,,,3f1ea3e3a217,03f271cae9b8,818ba401358f,0,occasional_returner
ORD6829320720,CUST102487,2025-10-31,footwear,3603.15,UPI,1,7,0,1168,8,0.375,0.0,0,1.638,1,damaged,10.0,3f1ea3e3a217,03f271cae9b8,818ba401358f,0,occasional_returner
ORDac4252c2d7,CUST102487,2025-11-27,mobile,16162.94,card,2,16,0,1195,9,0.4444,0.0,0,1.154,0,,,3f1ea3e3a217,03f271cae9b8,818ba401358f,0,occasional_returner
ORD5df02f3c46,CUST102487,2025-12-16,electronics,16261.31,wallet,6,4,0,1214,10,0.4,0.0,0,2.502,0,,,3f1ea3e3a217,03f271cae9b8,818ba401358f,0,occasional_returner
ORD4a6064d824,CUST102487,2025-12-31,mobile,24273.28,UPI,2,14,0,1229,11,0.3636,0.0,0,1.734,1,size_issue,21.0,3f1ea3e3a217,03f271cae9b8,818ba401358f,0,occasional_returner
ORDe093571454,CUST102488,2025-04-17,accessories,422.39,UPI,2,20,0,0,0,0.0,0.0,0,0.469,0,,,c52c18c57267,b132fd108903,98344765d52d,0,normal
ORD40fb03ce35,CUST102489,2025-01-02,home,991.07,COD,1,2,0,336,0,0.0,0.0,0,0.551,0,,,468c248bea10,d0797e6dabb5,9e5caee29598,0,normal
ORD59ec91916c,CUST102489,2025-01-25,apparel,1021.4,card,5,14,1,359,1,0.0,0.0,0,0.73,0,,,468c248bea10,d0797e6dabb5,9e5caee29598,0,normal
ORD18e6b61b15,CUST102489,2025-06-21,beauty,779.34,COD,6,20,1,506,2,0.0,0.0,0,1.113,0,,,468c248bea10,d0797e6dabb5,9e5caee29598,0,normal
ORD624e07bec8,CUST102489,2025-06-22,apparel,1753.15,UPI,2,22,1,507,3,0.0,0.0,0,1.252,1,changed_mind,21.0,468c248bea10,d0797e6dabb5,9e5caee29598,0,normal
ORD1963883c88,CUST102489,2025-08-04,mobile,13741.02,card,4,13,0,550,4,0.25,0.0,0,0.982,1,wrong_item,23.0,468c248bea10,d0797e6dabb5,9e5caee29598,0,normal
ORD25ac6148ff,CUST102489,2025-08-21,apparel,1306.6,COD,6,6,0,567,5,0.4,0.0,0,0.933,0,,,468c248bea10,d0797e6dabb5,9e5caee29598,0,normal
ORD167cff0dd9,CUST102489,2025-10-23,mobile,12330.62,UPI,5,20,0,630,6,0.3333,0.0,0,0.881,0,,,468c248bea10,d0797e6dabb5,9e5caee29598,0,normal
ORD1b79e2de57,CUST102490,2025-02-13,beauty,960.8,COD,6,8,0,731,0,0.0,0.0,0,1.373,0,,,70563dd9c8c1,1fc9d19f43c8,1c92bfecac16,0,ring_member
ORD60bd41a23c,CUST102490,2025-03-31,apparel,1456.24,COD,5,15,0,777,1,0.0,0.0,0,1.04,1,size_issue,10.0,70563dd9c8c1,1fc9d19f43c8,1c92bfecac16,0,ring_member
ORDc223bc1280,CUST102490,2025-04-07,electronics,6001.51,UPI,1,12,0,784,2,0.5,0.0,0,0.923,0,,,70563dd9c8c1,1fc9d19f43c8,1c92bfecac16,0,ring_member
ORDde23645fa6,CUST102490,2025-06-30,footwear,3107.56,UPI,4,6,0,868,3,0.3333,0.0,0,1.413,0,,,70563dd9c8c1,1fc9d19f43c8,1c92bfecac16,0,ring_member
ORDc04c282474,CUST102490,2025-08-29,mobile,20502.14,UPI,1,23,0,928,4,0.25,0.0,0,1.464,0,,,70563dd9c8c1,1fc9d19f43c8,1c92bfecac16,0,ring_member
ORDca1f626c6c,CUST102490,2025-09-22,accessories,621.22,COD,4,11,0,952,5,0.2,0.0,0,0.69,1,damaged,24.0,70563dd9c8c1,1fc9d19f43c8,1c92bfecac16,0,ring_member
ORD38accd46fd,CUST102491,2025-01-17,beauty,1078.28,COD,6,20,0,1131,0,0.0,0.0,0,1.54,0,,,6a758cd18026,c8e14eea2526,4d50fe7caf1b,0,normal
ORD3eb82be78e,CUST102491,2025-01-20,apparel,2706.32,COD,7,7,0,1134,1,0.0,0.0,0,1.933,0,,,6a758cd18026,c8e14eea2526,4d50fe7caf1b,0,normal
ORD6bae6342a3,CUST102491,2025-02-01,accessories,1390.87,UPI,6,22,1,1146,2,0.0,0.0,0,1.545,0,,,6a758cd18026,c8e14eea2526,4d50fe7caf1b,0,normal
ORD3a95ec12db,CUST102491,2025-02-03,home,1894.9,card,5,11,0,1148,3,0.0,0.0,0,1.053,0,,,6a758cd18026,c8e14eea2526,4d50fe7caf1b,0,normal
ORD07f7de6f13,CUST102491,2025-02-04,accessories,1455.36,UPI,7,10,0,1149,4,0.0,0.0,0,1.617,0,,,6a758cd18026,c8e14eea2526,4d50fe7caf1b,0,normal
ORD11effca5e8,CUST102491,2025-03-24,beauty,905.94,UPI,1,3,0,1197,5,0.0,0.0,0,1.294,0,,,6a758cd18026,c8e14eea2526,4d50fe7caf1b,0,normal
ORDe49fd1bc18,CUST102491,2025-06-04,home,4440.77,UPI,5,19,0,1269,6,0.0,0.0,0,2.467,1,no_longer_needed,4.0,6a758cd18026,c8e14eea2526,4d50fe7caf1b,0,normal
ORD0258e40b58,CUST102491,2025-06-05,accessories,571.42,card,5,21,0,1270,7,0.1429,0.0,0,0.635,1,size_issue,4.0,6a758cd18026,c8e14eea2526,4d50fe7caf1b,0,normal
ORDaf9ab82ab4,CUST102491,2025-07-13,electronics,9460.35,UPI,3,21,1,1308,8,0.25,0.0,0,1.455,0,,,6a758cd18026,c8e14eea2526,4d50fe7caf1b,0,normal
ORD6a420e2096,CUST102491,2025-07-16,beauty,752.54,COD,3,6,0,1311,9,0.2222,0.0,0,1.075,0,,,6a758cd18026,c8e14eea2526,4d50fe7caf1b,0,normal
ORD4603dd476a,CUST102491,2025-08-05,beauty,364.08,card,2,1,0,1331,10,0.2,0.0,0,0.52,0,,,6a758cd18026,c8e14eea2526,4d50fe7caf1b,0,normal
ORD3bcbfa1ce7,CUST102491,2025-08-31,electronics,13498.63,COD,3,3,1,1357,11,0.1818,0.0,0,2.077,0,,,6a758cd18026,c8e14eea2526,4d50fe7caf1b,0,normal
ORD01a37edab5,CUST102491,2025-09-23,footwear,874.58,card,6,9,0,1380,12,0.1667,0.0,0,0.398,0,,,6a758cd18026,c8e14eea2526,4d50fe7caf1b,0,normal
ORD60fbb59a89,CUST102491,2025-09-24,apparel,859.3,card,7,14,0,1381,13,0.1538,0.0,0,0.614,0,,,6a758cd18026,c8e14eea2526,4d50fe7caf1b,0,normal
ORDc06193ee31,CUST102491,2025-11-28,footwear,3686.21,UPI,2,4,0,1446,14,0.1429,0.0,0,1.676,0,,,6a758cd18026,c8e14eea2526,4d50fe7caf1b,0,normal
ORDcc35dfd932,CUST102492,2025-04-02,mobile,14293.8,card,6,5,0,0,0,0.0,0.0,0,1.021,0,,,59e8b6a4319d,d6d14e463a46,f2ef133f405d,0,normal
ORD078f39cfaa,CUST102493,2025-04-04,apparel,1500.95,card,5,13,0,1047,0,0.0,0.0,0,1.072,1,size_issue,22.0,7a22e7f165f3,0c69fda11692,5bfc14eb9036,0,serial_abuser
ORD870098304d,CUST102493,2025-04-06,beauty,994.32,card,3,3,1,1049,1,1.0,0.0,0,1.42,0,,,7a22e7f165f3,0c69fda11692,5bfc14eb9036,0,serial_abuser
ORDd3ff476788,CUST102493,2025-05-25,accessories,511.99,UPI,4,6,1,1098,2,0.5,0.0,0,0.569,1,damaged,24.0,7a22e7f165f3,0c69fda11692,5bfc14eb9036,1,serial_abuser
ORDb00796ecf1,CUST102493,2025-06-14,footwear,1590.4,COD,7,15,1,1118,3,0.6667,0.3333,0,0.723,1,changed_mind,6.0,7a22e7f165f3,0c69fda11692,5bfc14eb9036,0,serial_abuser
ORD62d0f6a360,CUST102493,2025-06-15,apparel,968.27,card,6,7,1,1119,4,0.75,0.25,0,0.692,1,changed_mind,17.0,7a22e7f165f3,0c69fda11692,5bfc14eb9036,0,serial_abuser
ORDebd1f537ed,CUST102493,2025-09-30,accessories,1663.93,card,2,8,0,1226,5,0.8,0.2,0,1.849,0,,,7a22e7f165f3,0c69fda11692,5bfc14eb9036,0,serial_abuser
ORD914b202817,CUST102493,2025-10-07,mobile,16108.08,COD,1,12,0,1233,6,0.6667,0.1667,0,1.151,1,size_issue,15.0,7a22e7f165f3,0c69fda11692,5bfc14eb9036,1,serial_abuser
ORD6f98a85a44,CUST102493,2025-10-21,accessories,720.78,card,1,12,0,1247,7,0.7143,0.2857,0,0.801,1,changed_mind,23.0,7a22e7f165f3,0c69fda11692,5bfc14eb9036,0,serial_abuser
ORDf4d16ca470,CUST102493,2025-11-26,accessories,2063.48,card,7,17,0,1283,8,0.75,0.25,0,2.293,0,,,7a22e7f165f3,0c69fda11692,5bfc14eb9036,0,serial_abuser
ORDea8adbba95,CUST102493,2025-12-02,apparel,4468.36,COD,1,6,0,1289,9,0.6667,0.2222,0,3.192,1,changed_mind,13.0,7a22e7f165f3,0c69fda11692,5bfc14eb9036,1,serial_abuser
ORD87c812a02d,CUST102494,2025-03-04,mobile,7829.91,UPI,1,18,0,0,0,0.0,0.0,0,0.559,0,,,7f897ca133c4,2ffc4a17d6a5,55aea2458a37,0,serial_abuser
ORD19c521a43f,CUST102495,2025-01-05,beauty,812.17,card,3,1,1,0,0,0.0,0.0,0,1.16,0,,,024383668cd3,8e2bf036743e,90c48744c349,0,normal
