customer_id,behavior_type,account_age_days,device_fingerprint,address_fingerprint,payment_fingerprint,ring_id
CUST103528,occasional_returner,719,1116bd36ce00,8d70e94e49d9,d89f2aaf63c8,
CUST103529,normal,954,cd7ab3e21af3,252ef8001131,0787ef9c2a1c,
CUST103530,normal,443,a26751fd5e9e,acea1a163f40,e3e9a2f68243,
CUST103531,normal,10,83fa93d30814,dede0dc389da,4605d8052bb2,
CUST103532,normal,1256,75a6ddcd65db,ad72a77a7a22,14331bb5b0a4,
CUST103533,normal,1092,1ceab4030f49,0b8c54037d50,dacca426bae6,
CUST103534,occasional_returner,189,f35d3d976a17,70c778d6b7ce,eccebebe9611,
CUST103535,occasional_returner,569,a6c4d0fd8881,3e60c76ffc11,61d24663c07a,
CUST103536,normal,396,99085d577568,1eac69685461,dcdc4114169d,
CUST103537,normal,1466,1dcfe9c5fdb9,a70fa47639f5,129d1cb236d2,
CUST103538,normal,1413,e295e86a7ba9,e1c8e36c2778,377ef2eeff3a,
CUST103539,normal,1038,7662fad50244,dce46b421347,01a1bf7e3aac,
CUST103540,serial_abuser,663,b57461853ac9,05ffae688bdd,0a58bff54ed1,
CUST103541,normal,83,58cecd989005,5a82626aeff6,171fa89b6485,
CUST103542,serial_abuser,374,0bccd273645b,b06427d7f0b5,8638b8f31532,
CUST103543,normal,143,c1942934a8c2,64f1bcf32ba8,c205b4de561e,
CUST103544,normal,1185,06767055baec,cd671ab7d6fb,bf97ad8eb507,
CUST103545,normal,136,ecbec4b66fde,fdee044ac758,7365587f7bec,
CUST103546,normal,1017,3c0a7c4e857d,5ca653f2c142,558fcac8c33e,
CUST103547,ring_member,1429,ef2a5ca81b4e,55fac87fe3f0,1b92c4641098,RING47
CUST103548,normal,465,998d96756a7c,d3c78ad98503,4aeaa2fd7290,
CUST103549,occasional_returner,1027,5d196b99a530,51352e8e7bfd,765e1728bf15,
CUST103550,occasional_returner,1319,00bd104914a5,d992bd5ecac1,3cf8aeaabdf2,
CUST103551,normal,644,e6c405570c73,4d986fa8e058,e3707f18e4de,
CUST103552,normal,676,c7e3fb8ff9e5,f6635d3a7f61,3414136b65db,
CUST103553,normal,304,fc50b80e355f,d73dbd51658b,31feccb5c3f1,
CUST103554,normal,644,d07b4ab91d1b,353f1d414e31,5fdaca4ff249,
CUST103555,occasional_returner,1311,d12b8ce81e1c,1e9192975e19,67acdab7b2f7,
CUST103556,normal,996,502e6214b815,451d6aad8546,cc321030bfe7,
CUST103557,serial_abuser,306,b9d6da049314,a23da4ed5585,e1f024897e94,
CUST103558,normal,792,c86e37dc988c,d61fc966a5cb,74bfb98d9e40,
CUST103559,normal,1061,8bfc7053ca52,b0469f75968f,2f46c4654cd9,
CUST103560,occasional_returner,120,94ee9da05c52,c48584aae5cd,8bde36ba8908,
CUST103561,normal,1146,cb8fc6b8ab92,b990d783158a,4d59c242ffbb,
CUST103562,serial_abuser,305,c43ca1f5800d,968c9833bdfc,b114107942c6,
CUST103563,normal,445,a5e0a07113e2,bd6728a62506,857725572666,
CUST103564,ring_member,627,b1b7de0a8067,aa1211370d17,b6009da06041,RING21
CUST103565,occasional_returner,759,4b96602e4ac1,932c4d78e8d3,4cea25d51439,
CUST103566,occasional_returner,1374,bf2761473ab1,ff975019626e,cf33ce1886a9,
CUST103567,normal,338,3ef59e68f74f,239d32a37bd4,ea57760c6d3a,
CUST103568,occasional_returner,387,b10453fd270a,d73cbdf49f1f,e53443fa69c5,
CUST103569,normal,571,b5ee03020b76,4ffc70c6e01a,7451683cd1a2,
CUST103570,occasional_returner,1286,76d716852108,1fe550be2a05,9a8253810c25,
CUST103571,normal,1447,427747e9ea9b,ff466092c51c,69ee2af0168d,
CUST103572,normal,684,ea3bd2de336a,fe020db44c7c,173f3dad4f40,
CUST103573,normal,1041,3fd9ef732ac5,342ddd481174,27c5743dd55f,
CUST103574,normal,1376,03b258f6fbf2,6e1256ffaba4,56e69c6e9311,
CUST103575,normal,1270,1c72dde0c29c,8f63352f59c3,3607eb432dd0,
CUST103576,occasional_returner,1023,a723e39b52a0,e9e16e4cf0be,0d65f91ba396,
CUST103577,normal,813,5fc34bea96a8,d6f9ad2b45a6,58a858627134,
CUST103578,occasional_returner,1476,4d73e3e4c8c1,4e08a99a7eea,5433d2895802,
CUST103579,normal,362,af75699e3ca4,ada90dbf0990,11973a4664ff,
CUST103580,occasional_returner,547,7098c1c6076b,7d8f9c02d505,07a7a8d7f3a7,
CUST103581,occasional_returner,1070,a23b6dd04606,870bdf5d56c6,3deea77fdbc6,
CUST103582,normal,36,b52c87f864a2,aab0194cd81f,c0c1a22bc313,
CUST103583,occasional_returner,753,7b466d0ecc15,359fb8ef1488,57b3c71be62d,
CUST103584,serial_abuser,1282,b8f4355e989f,7a29a7289d0d,8e6dadf1ccb2,
CUST103585,occasional_returner,269,eda022282f70,eb487b3cf124,85aea5098e80,
CUST103586,normal,1205,65905f834747,7a08de3a88e1,0e74ae2e42e1,
CUST103587,normal,621,6d82f9618dd2,242a7d5db7e0,7d7b0c0d9e23,
CUST103588,occasional_returner,1291,8b84e2e6fb8f,2ea92915a9aa,bc5ddd0fd644,
CUST103589,normal,954,5ef919e852ce,bb33b2d01527,665b1f695d28,
CUST103590,occasional_returner,239,cbfd8d24e5a0,1b138c47987d,0b95c0ae1700,
CUST103591,normal,1104,077ce9702952,ef39221ee89c,da2b1b78268d,
CUST103592,occasional_returner,88,8839d74f19f6,149b1f3f568b,6870adaa06cd,
CUST103593,normal,368,66770b3740c8,83a9d82a12d8,972c97581718,
CUST103594,normal,1333,aca191991b88,658a488110a2,4a0ef00c11ee,
CUST103595,ring_member,1314,f03dd9c2d13f,f3927aed503c,d0388a77a545,RING41
CUST103596,occasional_returner,74,adc53a20de89,01fd8964f34c,a618319058b7,
CUST103597,serial_abuser,572,6a33e750f686,30fe7a25210c,4cef9b4093fc,
CUST103598,ring_member,145,82470c2af0ff,6d69353d01fa,4d8ef8a39a1c,RING22
CUST103599,normal,410,1c3ea85500f2,da35728b3cdc,b12b4ebc9296,
CUST103600,normal,1451,f4badd58b01a,131f68329546,1f5891d4c1ef,
CUST103601,normal,296,f78530d1e0ff,a21512a0fb3b,b33bf11e5fec,
CUST103602,normal,963,6ad8725849cb,796afd5b3bf3,61508d94e6ac,
CUST103603,normal,1207,3707996a2139,8363e361e336,3b5469b265ef,
CUST103604,serial_abuser,1322,8b0451235643,9a8751ecefde,bd450f12724e,
CUST103605,normal,534,1d685de6311e,29c0c804d558,b9872c47adbb,
CUST103606,normal,1046,58f9a2081404,386a158491f4,081a5ccd4fd6,
CUST103607,normal,727,01f4456574c3,b7ee2928ad42,389117f642c7,
CUST103608,normal,165,ee8abbaf3a57,593226b0d47f,b5783b7798af,
CUST103609,normal,338,ce180cf570cf,a29e97e94f36,4d735d7ef761,
CUST103610,normal,1123,b9074654af02,bb7d2ec59bf6,48c70da59145,
CUST103611,normal,1030,14c1d3dbc6e3,05b97fecdb81,9d0177745979,
CUST103612,normal,784,c5a08e75d518,a30208a3485d,578dadf909d2,
CUST103613,serial_abuser,1172,b3d3a813c689,9ba9be26b540,a675b1a1b0de,
CUST103614,normal,1038,04a469991282,9dd4ad0fac13,0dc5b614497d,
CUST103615,normal,512,e4e4707014eb,396d302302ec,d378eb757393,
CUST103616,normal,444,d3af50ef635d,e787c99423c3,2889ff2b7a59,
CUST103617,normal,1417,27b65d84b146,ec4d0662e642,f785ec01086b,
CUST103618,normal,1457,7417aace8c84,ddd88907bbd8,b06782d4228e,
CUST103619,ring_member,50,e2f6f01b75cf,c03ab4370860,0c6c05517ce5,RING35
CUST103620,normal,1187,4faf2d465e24,f638c94ca6d5,c03b60942e6a,
CUST103621,normal,203,76ee2e3589f5,908540b4ebf6,0e81414ddeef,
CUST103622,normal,1292,1894c9c184eb,c49d8d8f9874,05775a405542,
CUST103623,occasional_returner,885,afa920ce77fe,d96ca8cb5795,3fe5f3c9c167,
CUST103624,normal,1033,04ee750d2a91,184f83ab960c,65fab851ac3f,
CUST103625,normal,1053,c8c9004ce57d,fb0d65f0edc6,971ed1715f21,
CUST103626,serial_abuser,909,f1f0a2a569be,139d6864b674,8e02c4dc955b,
CUST103627,normal,379,49f4df084c58,06eb5e3f8961,0ef4726ad2df,
CUST103628,normal,1211,25942f30d880,d78e13162a6c,82048ecf6337,
CUST103629,normal,833,0ef148d1aaf9,8a2c462e2075,35d12c019835,
CUST103630,normal,819,e46451c1b6ac,40de83a94bfc,78a825bae37d,
CUST103631,ring_member,480,62bf2298a80b,6e7f51759425,1508ccb0bc05,RING13
CUST103632,normal,20,46d50ddddf9b,fcfdf5000ac3,a1596ca2265c,
CUST103633,normal,833,c149f7124a5a,2473b0a4825f,d302d1623c50,
CUST103634,normal,520,fd3a6eaca829,8493ce6198e6,63489ac7614d,
CUST103635,normal,990,8a3e09849d1d,5590b4b84a33,061fbd915846,
CUST103636,occasional_returner,549,20d37622fdd7,8d6556b3ae58,60fad7fe73c8,
CUST103637,normal,1459,e5b3be8d847f,f934a31a2edc,df353fcf8468,
CUST103638,occasional_returner,1022,307ba7cfd9af,6129149ea5bd,78a5d6f83d63,
CUST103639,normal,686,46647d30e488,7411935ad554,690bc545d243,
CUST103640,normal,1063,a88101b6ef85,a7ed836d876c,37684d8594fb,
CUST103641,normal,974,f24da976a66e,6430c1fbc6f5,1679b993902f,
CUST103642,occasional_returner,932,80e22cc998a5,96cc998bd0de,98ab9a7cc46c,
CUST103643,normal,869,7f351b006e81,2abe1451aef9,c6ab88ee1265,
CUST103644,normal,1398,6c14ee06d293,9127495c36c0,b8af9cbb77f1,
CUST103645,occasional_returner,479,62e9259e4b9b,1797846e65b2,dc260e280a39,
CUST103646,normal,651,3cdec5fb6952,a1d5076e8767,60fadc8024b1,
CUST103647,normal,383,943d65692839,00e9ffe94da2,7c0930fc713d,
CUST103648,normal,856,ccaadd8dfba2,b4723f5b7bc6,df2d990df3f8,
CUST103649,occasional_returner,1481,808dbda2ce49,48decf0298cb,2235b776718a,
CUST103650,normal,914,5179a97139f3,bdfe097204af,f63bf5dd9de3,
CUST103651,normal,314,6812b67cc1b0,fb1f533a6728,ab98d92a5fce,
CUST103652,normal,1382,a0619b51a421,6bb254dc8aec,73f09d9495c2,
CUST103653,normal,1186,47e070c83d1e,1c74efc9bfd0,5a8120730e89,
CUST103654,normal,662,70e95f76825c,30332b790ce0,72f09ed83a99,
CUST103655,normal,224,2eb59fcd6287,80921d3e6afd,9feade498c0c,
CUST103656,normal,606,c76ab5fbbaa8,b0b895c6d725,81713d8b130c,
CUST103657,normal,1207,daa5aaa12070,3b9ebd47fc7a,68db151b39ca,
CUST103658,occasional_returner,867,d274cbc0bcc9,022ad3ddaf4a,5dfda223361e,
CUST103659,normal,282,8843b3e8e97d,137e159c93b2,6e3f85d6af35,
CUST103660,normal,242,a3306770067e,7c45a2385db4,5b5008623437,
CUST103661,serial_abuser,1450,c526ea96937f,e1ae7494f047,562d01e4f80f,
CUST103662,serial_abuser,673,9d9f7e7f57a8,c103c5b26d06,1c93887b611f,
CUST103663,normal,1030,c22f85b96e3a,47e675464387,e58fc3dcfe9a,
CUST103664,normal,544,139ffcd0324f,f8916d10d9fc,4af6b2735165,
CUST103665,normal,139,a584162c1c2c,c8fe3436b5ef,069b5628cd61,
CUST103666,normal,620,42605e5c7e2b,29cee9942296,eec365e61bca,
CUST103667,normal,1041,00ec220f47bd,4810df27614c,88c1d4e01862,
CUST103668,normal,503,d7087945a2b2,03ede07ffd0e,f143de58370b,
CUST103669,normal,907,1eafe2a4f99b,a77472018c76,33a5680799f0,
CUST103670,normal,659,08fe4b9819d1,e0b232dfa389,199d00703d3d,
CUST103671,normal,509,9da8a8e2fa03,43a29ab34828,56de5f276fee,
CUST103672,normal,386,09f5933b4bd7,b513c300d0dd,8c18e14c55f5,
CUST103673,normal,394,4ec21d3018ba,361afcfd3f8a,9b052ea24ced,
CUST103674,occasional_returner,387,f6e8863b28e5,70f9fe3612fe,b71e109ac6f8,
CUST103675,occasional_returner,1079,efa9cff417b9,9b61244902d7,9cb0678cc2f8,
CUST103676,normal,509,8e9a0e4c8b09,ae59f66ff979,c303a4faaa02,
CUST103677,normal,1113,8e0273512c76,65d0ff02d7d3,43d24a2373b5,
CUST103678,normal,470,c2c043c5743c,1a30d62c888d,f3c02306fb9e,
CUST103679,normal,494,b77424a23b63,21af898dd045,8bf3e3b8e83b,
CUST103680,occasional_returner,1386,2f371ac15d2b,5c6eca57c026,8a280b0975da,
CUST103681,normal,1314,62401aca82d3,701ac10cc897,ef08fe2fe636,
CUST103682,normal,604,793572060402,67ba52edf1f3,5c31de1f97e5,
CUST103683,normal,406,41610f29fec9,94d2484521f0,2c27d52c4ca0,
CUST103684,normal,1074,f61e7ca7928e,79955bc404b7,880adde9eef0,
CUST103685,normal,109,4a8f6cedc4ca,2d819d763894,a6ca23508373,
CUST103686,normal,687,b8b84beaca4f,3e86e6b5c961,4a494b082ebe,
CUST103687,ring_member,901,102cad8402fa,2395f5153d24,12e9ebd3c3c5,RING37
CUST103688,normal,1015,0d5ae5365185,9ec68e9bf0e4,161ab0d9c635,
CUST103689,normal,165,227f36d1fe7a,c361ce4e3636,60db9dfde488,
CUST103690,normal,9,f088391965ea,22aaa2f5c890,4de1e3e3faf0,
CUST103691,normal,418,c5bd37308571,0b5cca33faaf,91c3d041ea36,
CUST103692,normal,183,7b0d8e47fd76,8155999a721a,c2ac33ffa847,
CUST103693,normal,763,fd81094d93fb,48b4c3b38192,b9c4b2c81e4a,
CUST103694,occasional_returner,1379,ab8e6602cbc6,fc3f5932418e,7a7fb95099ef,
CUST103695,normal,433,57b0147c8546,39238ee35de1,ce1c4819c31b,
CUST103696,normal,683,10f0370f0179,1da0d4a083b4,ba849584082c,
CUST103697,normal,326,4505368ffb5e,010f97fc37fd,ab899e414c81,
CUST103698,normal,70,1a6e395bd2c1,4d9281adaa60,021fdf786b77,
CUST103699,normal,1056,0b3593bb5f1a,7dec3bb35aa7,5f1bd420abf4,
CUST103700,serial_abuser,388,85380069b76d,6e5449645fcb,d7e13a5b1710,
CUST103701,normal,822,7825458cb2e7,deb30467b8e0,66286da2adab,
CUST103702,normal,1026,0a00371c2315,337565a7e834,bdf290416660,
CUST103703,normal,1260,7a69398225a5,6be1a13b442e,2e803773d06f,
CUST103704,normal,282,47976945765c,7b3911a2ba13,10b9470219a3,
CUST103705,normal,873,eec91354c3b8,71c4c54ffa61,73d4aab5ec2f,
CUST103706,normal,1366,45370f3d30a9,8b300dcad724,879dda84437d,
CUST103707,normal,727,b296b9337462,4489eeaa582a,329d6a2f1a97,
CUST103708,normal,65,6960c5f90d4e,36201a170121,ec5a8d1feebe,
CUST103709,occasional_returner,395,5e1e7ff1f719,d06db8b9711a,e937cfe058c8,
CUST103710,occasional_returner,1193,7ef82eddd558,32c329041c4f,0dec6d458fc3,
CUST103711,occasional_returner,1189,a6bee27c10f8,0ba1042fbe5e,5158979068fb,
CUST103712,ring_member,475,ae245418ee35,370724509a4f,1eb384fb9c80,RING39
CUST103713,occasional_returner,299,03397635eed5,408340f46529,3c3d58e47259,
CUST103714,occasional_returner,441,8cd297965d07,299e4a800304,a5bf3b3ad778,
CUST103715,occasional_returner,367,fdfa59af5569,e688947f91ae,de1dbddd3d2a,
CUST103716,occasional_returner,1112,04a8c8b5adbc,45555b4f05a3,8505c01d2e45,
CUST103717,occasional_returner,1263,97b5b29694ab,6ee0f9f10648,831e875e8f08,
CUST103718,serial_abuser,74,16cc00fcfb9c,fb2cdebd6d60,aa8cc5086a87,
CUST103719,normal,1113,dbf0c6a05502,5586b8bdd818,e85465f36edb,
CUST103720,normal,1129,60d795525471,352d6d40ae89,5184c2f3ff5a,
CUST103721,normal,921,948a42a80c9a,8f45626bf890,ab568089b79a,
CUST103722,occasional_returner,1307,07b2e6b54cc9,0010954f1661,cbfb26966cfc,
CUST103723,normal,63,03d5bc4d817e,84f54787bc00,b79bd4d0cf7f,
CUST103724,occasional_returner,1051,4c17552f0c19,0122a5fab009,530dd0b0a5ad,
CUST103725,occasional_returner,195,1fc02932ac0c,df6b94b514ed,3853d44f5323,
CUST103726,ring_member,1346,d38e92385341,ffbf7be94ca3,93a2bf17890f,RING7
CUST103727,normal,752,258a910a549f,da9feac5f49a,ee43f841d190,
CUST103728,occasional_returner,140,2648f18e5812,81bde8d814f9,1202d0fb1454,
CUST103729,occasional_returner,1120,cbddff63eb0d,1ccbb3513bfa,ea944f9c9cee,
CUST103730,serial_abuser,1125,b8260f833bc2,922f98f82412,1c08a214bfc8,
CUST103731,serial_abuser,698,281211e6342f,af3f417544eb,1f93f1879eac,
CUST103732,normal,469,5d95cbd21488,8652dde9263d,59a928acfa5f,
CUST103733,normal,30,0fa0c56a3474,4bc37f17caaa,c212fa2e7812,
CUST103734,normal,1362,8e80fe0a82e4,00233b7cb4e8,f20e05cb2f11,
CUST103735,ring_member,280,29f7521a721b,8cac87f73980,5a01c0325f38,RING48
CUST103736,normal,1264,114118f5f338,b75dfe1175db,9683c8f32f09,
CUST103737,occasional_returner,885,085d291d7458,343884d26a7f,82113712d879,
CUST103738,occasional_returner,1029,2c564a4b096f,0760adaba499,a3ed74afa8e6,
CUST103739,normal,1042,939b245cc200,8d97e337b055,c5f0b6245332,
CUST103740,normal,1287,df976f636bcf,c2bc3d68afea,98528c1ff54f,
CUST103741,normal,54,40c32a1dae5a,00d039d0811f,834d45a8d767,
CUST103742,occasional_returner,1486,c2e5985c3c3c,3a23d7e0997d,66c9cac841b3,
CUST103743,normal,69,17c8e0d6e3db,e40eaa1d49f3,b75e2f7616b4,
CUST103744,normal,1498,950dc0f7c959,255b046d3784,8b57a862d30b,
CUST103745,occasional_returner,395,384722c3c561,8d342ab4dc7a,1997e843468b,
CUST103746,normal,1269,f278cc8afa70,0a7ffeecaf9d,c3b5408c01dc,
CUST103747,occasional_returner,129,06bd9943ec8c,ff6e5b5870b2,b09125f4c287,
CUST103748,normal,694,edaa64468031,55079425134e,7d3761f895b9,
CUST103749,normal,815,ad7d4361a0e2,2289fbe7fb46,073310a3ed8c,
CUST103750,normal,1431,f39d2e24729b,2d4cf9b3b93c,26dc9ddadeb1,
CUST103751,normal,189,62d3d80c66c5,a32d6a53d000,36791e9ff89f,
CUST103752,normal,59,f42aae93a316,897f2f790fb0,31c6723701f9,
CUST103753,occasional_returner,974,fb8ad030cd9d,6d1996806b89,e2df6f3935a7,
CUST103754,normal,78,c16e8bfc9117,fb88e7c7f841,84fd359b52b4,
CUST103755,normal,1166,bd471857d8af,020aa597db7b,e0a5f7f281b7,
CUST103756,normal,62,1531104e7f6c,3fe4c45fb02e,9031526c9fbd,
CUST103757,normal,1455,f000dd54e5a9,4abf9805fb9f,436cd7b3df7b,
CUST103758,serial_abuser,801,c8b6e89eccb9,4bb392eb365e,d1e0204000d2,
CUST103759,normal,1422,6a8252df6371,862409f07a2c,fdd44cc56ca4,
CUST103760,ring_member,194,3213b353e5f5,2fce563ccf53,7c60b01fa6b8,RING14
CUST103761,normal,413,a53242eef6ae,131a20efda11,03ce7329a5f2,
CUST103762,normal,685,8696ff08b7f4,57bb98572f6c,ef07f65af993,
CUST103763,normal,48,2516ee55b279,9c6e8e833a0c,f3442bfc1329,
CUST103764,normal,158,d28acc19af28,4f7fc9281243,f8cd6419eb0d,
CUST103765,occasional_returner,497,2f26ac131c10,c7ff5d48885e,06c3ed6aca56,
CUST103766,normal,1106,04b89b75758c,ade16ead5fac,d9c3a3262d75,
CUST103767,normal,1064,926c0eb8ac1e,61de5426570d,d1a1a5b2c22d,
CUST103768,normal,134,492215ba38bb,47c5108133fb,9bf2d97a355e,
CUST103769,normal,94,0ec61491ba8f,6829b201e8a3,3b6ecf5c54b3,
CUST103770,serial_abuser,985,d27abe017617,6592b3123dfe,8f48ea3f72df,
CUST103771,ring_member,542,1d38fc9d9075,a7f21e2884a2,e842f5930d91,RING11
CUST103772,normal,1189,3586952e893a,49416f8a9ff9,977af9b9a787,
CUST103773,occasional_returner,450,87fa486f4a20,9bc2d396defb,6192eb89e42a,
CUST103774,occasional_returner,547,db37ff9a48f8,c2ab18ba2a1e,411776b38fff,
CUST103775,normal,332,c48908163b0a,b968c63b652c,69e4f15c15f8,
CUST103776,occasional_returner,403,236e02fefb9a,2337e68deafc,395c81f00ccf,
CUST103777,normal,1060,324557762118,2f92008e18bd,0e7b97f95e35,
CUST103778,occasional_returner,709,14b27da1805d,61bdff115b38,018a98a6f625,
CUST103779,ring_member,990,70563dd9c8c1,310c643c23a6,1c92bfecac16,RING26
CUST103780,normal,122,937ddf86fb29,d45de3908304,c582092fa5d7,
CUST103781,occasional_returner,805,6ec546d22de1,c97ac2fa3d29,23f83c440727,
CUST103782,serial_abuser,690,4e5408ffac87,af8273b3d661,62e69cbf5b2f,
CUST103783,normal,1366,8436c32e28fa,93332625e73c,3baaa3f78e3a,
CUST103784,normal,638,d4c9b11ed53e,435ac2016b88,5411e8096124,
CUST103785,serial_abuser,159,ba9e4328112e,c8737c2fdcf5,254194c39f2a,
CUST103786,ring_member,1047,14ddb06875b3,35a47ecbb2d4,3f4d223e4185,RING28
CUST103787,normal,228,5836bb1d75ab,811a39a33636,0961ea2bdab0,
CUST103788,normal,1364,cb4ed0fc45f8,c49e2fbddaa9,f35f6db8052b,
CUST103789,normal,578,ea356c2e537e,c0d0c5a7d348,ed171abe7c98,
CUST103790,normal,1177,43c2468f2946,0b9f63e27cdc,145e9e091fb5,
CUST103791,normal,985,c2589778fa9c,1aeabbf4853d,68bc69b1fb07,
CUST103792,normal,699,31c2cf7a77df,12caac68e36b,8c5bd830ed96,
CUST103793,normal,878,8f72b7c5a576,cb0ab8de6648,c271aa3507a8,
CUST103794,normal,278,1c3bbe90cd0f,1cb382fc92b3,c8d4e53e6a3e,
CUST103795,normal,115,6bc3c738e1dd,32dcc2b7948f,1e1ab7592595,
CUST103796,normal,1150,e3420b589eb4,122e2137fe61,48925adaaba5,
CUST103797,occasional_returner,1437,725d6a422acb,d2a683d1140c,5f3e8afbb135,
CUST103798,normal,1293,30a0c02a8b75,8876ff125e8f,717755b0f335,
CUST103799,normal,461,4e24816caefa,f73d76082f64,e5e24c14810d,
CUST103800,normal,540,ccb01cf1606d,0db995e27085,1540745999ed,
CUST103801,normal,541,774ba3f06869,0ed59e6bba42,d8cbf6abd7d8,
CUST103802,normal,1055,56d38d23f466,b824be5d6c1b,f96121efd2ea,
CUST103803,normal,937,c935bfbdc5b6,6eea0f329615,173bafefdb93,
CUST103804,normal,1195,b6e7673b90c2,ff05d0ce7fad,9976e13392f5,
CUST103805,normal,1418,91301dd688aa,9259a46e42e4,d3088d513878,
CUST103806,normal,591,938559b0afbe,0211bf57a780,57dd0dfdfe92,
CUST103807,normal,995,218890c2f846,48fef7a52086,5087a0aa29cb,
CUST103808,serial_abuser,753,a0858608b024,72026afc3f32,7322a6bbfd80,
CUST103809,occasional_returner,1432,b2043b636b1b,5ad6049fc5fd,1135b656209a,
CUST103810,normal,534,bcdbef36b0fa,d14f54fe569e,7b0186d6614c,
CUST103811,normal,285,d0e4e275f564,09e554821e24,8f547bd9f0a4,
CUST103812,normal,571,d3199be45101,69bcc1c83746,b275cc97789d,
CUST103813,normal,930,6cf7aa8f3abd,ace1d74ee412,1753e6354747,
CUST103814,normal,1430,dcd57486acdc,50dd2ff16942,a8d26d8f57b2,
CUST103815,normal,1244,1a9103c9c176,a0e27d8d27ef,fb6b3ec9f1ff,
CUST103816,normal,32,a0a8d8edb319,53d0cb652a55,07e8f91bb5ed,
CUST103817,normal,765,70f808b37399,80076dd244f0,7936b780b65e,
CUST103818,normal,242,d1a6cca22268,9540dbcf4573,40418f6c859e,
CUST103819,occasional_returner,546,6342f24f5618,6cb51bff9377,f511dcf305d9,
CUST103820,occasional_returner,1416,caf264ab2467,f7783cbc8fb4,39c24c125b24,
CUST103821,normal,1477,97a73cc77224,f909c70bb744,f0e154711c73,
CUST103822,normal,234,3a28ab5b0a91,76cf7fc5ece8,5e76f146d721,
CUST103823,normal,215,aeebc647d905,4c69c02866ef,98af613f8b5f,
CUST103824,occasional_returner,1045,9cd1c8229aa0,f3331c105233,cd18376e7b7f,
CUST103825,normal,619,e8aaad8b4a9d,0572c665770a,501e2a90e6bb,
CUST103826,normal,652,14613b225a10,d14bc70f02b0,d7ed9d68e8f9,
CUST103827,normal,1310,130bd29aec64,80113130cdea,a339bea3d41f,
CUST103828,serial_abuser,1381,bbbbe0530272,f10c21ddfea7,35e98bb4ceb6,
CUST103829,normal,1351,fb26b052ac19,cc7ed11c32a3,3cec60eb5fb5,
CUST103830,normal,1175,93319ffbdaec,d80a26b1b5da,6773f63456f1,
CUST103831,normal,1470,b16eba0aa2e1,4250d88a2f98,393a2c466037,
CUST103832,normal,1081,e286b0ff37e6,cf022b419ea6,31e40ef9667a,
CUST103833,normal,1327,07aad56f4404,90f9bec315af,5975c2727811,
CUST103834,normal,812,e00d98d2f287,4571af309463,716b63889c9b,
CUST103835,normal,81,4c0850fca219,ca085b389187,2b82bf394c13,
CUST103836,normal,1225,2d30687bc22c,6fddccedcc69,5fa06fa5f660,
CUST103837,normal,1395,8a13e1f0e380,2eadc6c59733,f3f00cd4945a,
CUST103838,occasional_returner,471,96b307764b06,8eaee5eb379e,82e5890b953a,
CUST103839,normal,645,42eecd6cb4eb,f102b5717893,a061e6fd81d3,
CUST103840,normal,860,8169860d4e6d,edaf9ff17180,1a9f4c71f95d,
CUST103841,normal,979,7abd7b890d3d,81d241343b16,f0abc8eb228b,
CUST103842,normal,1013,9e48ea7fb320,0439560d3b66,150db7c4cd3f,
CUST103843,normal,594,47cf3e1b13e1,3c355c15f800,e9232ff02ea4,
CUST103844,ring_member,1282,843f0624a3a5,1a6d677e3b14,f1b1d70a5ab4,RING32
CUST103845,normal,1221,89b7c8259f07,1133ccf95770,135a9950afe0,
CUST103846,occasional_returner,1413,fd34efe67cd4,be80dd988bda,b31a4ed456ba,
CUST103847,occasional_returner,865,7f9d115825da,20c07c694213,1ce8394e4cf7,
CUST103848,normal,120,9cbd8f37a61e,f83c8f9d47c5,bf94857c49fe,
CUST103849,normal,1269,161760d46d78,c68d77f4c8b2,349c879104cb,
CUST103850,normal,123,13e2bfa3f003,0fee257cc07f,539de8c241f6,
CUST103851,normal,294,bc574ecf1c6a,644198cd2a17,a25136fc0f69,
CUST103852,normal,431,f37269a28944,bc42e6564f10,9e78ece6a47d,
CUST103853,normal,281,35adb83f9324,facadb45dec9,51fce2c33dc4,
CUST103854,normal,1086,7128ff4d9cbc,8dc4c017c9b8,0c4a8ceafd61,
CUST103855,normal,663,d70a9cf93d25,f345d34b9d38,09ba414facb4,
CUST103856,occasional_returner,332,7a3db628ef60,38622eb6f88d,b7e78db741ca,
CUST103857,normal,12,8c64210183d8,ac8584166825,407a89866fb4,
CUST103858,occasional_returner,328,1435745e0f86,aefc4af48118,b9a7d0edae89,
CUST103859,normal,1040,daa7d9186e87,0f1e3bb91424,383000cd752b,
CUST103860,normal,1192,9aa66fa5a643,dfcc3bbe08de,6332d0b2811b,
CUST103861,normal,447,84fbb9237c0f,984c154e39c7,0c6295f86bde,
CUST103862,normal,114,d4ae14e4ec06,c6f48c35891e,b029f26433a1,
CUST103863,normal,838,f84abc7c1b43,e3cb5569edff,52077e11e211,
CUST103864,serial_abuser,1175,a1b97b166008,4265855d29b8,d84fd33a1de2,
CUST103865,normal,109,736701871ecc,cfdc848aaaa9,7edf46483c6b,
CUST103866,normal,1194,c52a4a3222c0,edaf9ff17180,1a9f4c71f95d,
CUST103867,normal,260,b895a1af8354,231da14ad280,cd5e3e045551,
CUST103868,normal,390,bcfec1ab476f,998de7f25570,8c16d74aa4df,
